name,compression_level,zlib_strategy,filter_choice,encoded_size,encode_time,size_increase,speedup
actions-appointment-new.png,1,Z_FIXED,DISABLED,7873,621,1.18,3.20
actions-appointment-new.png,2,Z_FILTERED,DISABLED,7768,622,1.17,3.19
actions-appointment-new.png,1,Z_HUFFMAN_ONLY,DISABLED,7873,625,1.18,3.18
actions-appointment-new.png,2,Z_FIXED,DISABLED,7768,632,1.17,3.14
actions-appointment-new.png,2,Z_RLE,DISABLED,7768,635,1.17,3.13
actions-appointment-new.png,1,Z_DEFAULT_STRATEGY,DISABLED,7873,640,1.18,3.10
actions-appointment-new.png,2,Z_HUFFMAN_ONLY,DISABLED,7768,657,1.17,3.02
actions-appointment-new.png,3,Z_FILTERED,DISABLED,7723,659,1.16,3.01
actions-appointment-new.png,2,Z_DEFAULT_STRATEGY,DISABLED,7768,680,1.17,2.92
actions-appointment-new.png,3,Z_FIXED,DISABLED,7723,685,1.16,2.90
actions-appointment-new.png,3,Z_RLE,DISABLED,7723,688,1.16,2.89
actions-appointment-new.png,3,Z_DEFAULT_STRATEGY,DISABLED,7723,719,1.16,2.76
actions-appointment-new.png,3,Z_HUFFMAN_ONLY,DISABLED,7723,745,1.16,2.67
actions-appointment-new.png,4,Z_FILTERED,DISABLED,7537,764,1.13,2.60
actions-appointment-new.png,4,Z_FIXED,DISABLED,7537,774,1.13,2.57
actions-appointment-new.png,4,Z_RLE,DISABLED,7537,787,1.13,2.53
actions-appointment-new.png,4,Z_DEFAULT_STRATEGY,DISABLED,7537,790,1.13,2.52
actions-appointment-new.png,4,Z_HUFFMAN_ONLY,DISABLED,7537,815,1.13,2.44
actions-appointment-new.png,5,Z_RLE,DISABLED,7502,915,1.13,2.17
actions-appointment-new.png,5,Z_FILTERED,DISABLED,7502,923,1.13,2.15
actions-appointment-new.png,5,Z_FIXED,DISABLED,7502,940,1.13,2.11
actions-appointment-new.png,5,Z_DEFAULT_STRATEGY,DISABLED,7502,957,1.13,2.08
actions-appointment-new.png,5,Z_HUFFMAN_ONLY,DISABLED,7502,986,1.13,2.02
actions-appointment-new.png,6,Z_DEFAULT_STRATEGY,DISABLED,7429,1112,1.12,1.79
actions-appointment-new.png,6,Z_FILTERED,DISABLED,7429,1119,1.12,1.78
actions-appointment-new.png,6,Z_FIXED,DISABLED,7429,1135,1.12,1.75
actions-appointment-new.png,6,Z_HUFFMAN_ONLY,DISABLED,7429,1151,1.12,1.73
actions-appointment-new.png,6,Z_RLE,DISABLED,7429,1162,1.12,1.71
actions-appointment-new.png,1,Z_FILTERED,ALL,7227,1209,1.09,1.64
actions-appointment-new.png,1,Z_HUFFMAN_ONLY,ALL,7227,1211,1.09,1.64
actions-appointment-new.png,1,Z_DEFAULT_STRATEGY,ALL,7227,1211,1.09,1.64
actions-appointment-new.png,1,Z_RLE,ALL,7227,1218,1.09,1.63
actions-appointment-new.png,1,Z_FIXED,ALL,7227,1221,1.09,1.63
actions-appointment-new.png,2,Z_FILTERED,ALL,7093,1247,1.07,1.59
actions-appointment-new.png,2,Z_DEFAULT_STRATEGY,ALL,7093,1253,1.07,1.59
actions-appointment-new.png,2,Z_FIXED,ALL,7093,1257,1.07,1.58
actions-appointment-new.png,2,Z_RLE,ALL,7093,1264,1.07,1.57
actions-appointment-new.png,2,Z_HUFFMAN_ONLY,ALL,7093,1304,1.07,1.52
actions-appointment-new.png,3,Z_DEFAULT_STRATEGY,ALL,7009,1363,1.05,1.46
actions-appointment-new.png,3,Z_HUFFMAN_ONLY,ALL,7009,1377,1.05,1.44
actions-appointment-new.png,3,Z_FIXED,ALL,7009,1380,1.05,1.44
actions-appointment-new.png,3,Z_RLE,ALL,7009,1424,1.05,1.40
actions-appointment-new.png,4,Z_FILTERED,ALL,6843,1428,1.03,1.39
actions-appointment-new.png,4,Z_HUFFMAN_ONLY,ALL,6843,1429,1.03,1.39
actions-appointment-new.png,4,Z_DEFAULT_STRATEGY,ALL,6843,1431,1.03,1.39
actions-appointment-new.png,4,Z_FIXED,ALL,6843,1450,1.03,1.37
actions-appointment-new.png,4,Z_RLE,ALL,6843,1574,1.03,1.26
actions-appointment-new.png,5,Z_HUFFMAN_ONLY,ALL,6760,1630,1.02,1.22
actions-appointment-new.png,5,Z_FILTERED,ALL,6760,1633,1.02,1.22
actions-appointment-new.png,5,Z_DEFAULT_STRATEGY,ALL,6760,1636,1.02,1.21
actions-appointment-new.png,5,Z_RLE,ALL,6760,1652,1.02,1.20
actions-appointment-new.png,5,Z_FIXED,ALL,6760,1712,1.02,1.16
actions-appointment-new.png,3,Z_FILTERED,ALL,7009,1757,1.05,1.13
actions-appointment-new.png,6,Z_DEFAULT_STRATEGY,ALL,6649,1982,1.00,1.00
actions-appointment-new.png,6,Z_FILTERED,ALL,6649,1987,1.00,1.00
actions-appointment-new.png,6,Z_HUFFMAN_ONLY,ALL,6649,1993,1.00,1.00
actions-appointment-new.png,6,Z_FIXED,ALL,6649,2114,1.00,0.94
actions-appointment-new.png,6,Z_RLE,ALL,6649,2355,1.00,0.84
actions-bookmark-new.png,0,Z_DEFAULT_STRATEGY,DISABLED,16540,67,4.52,26.86
actions-bookmark-new.png,1,Z_FIXED,DISABLED,4853,407,1.33,4.47
actions-bookmark-new.png,1,Z_HUFFMAN_ONLY,DISABLED,4853,410,1.33,4.44
actions-bookmark-new.png,1,Z_DEFAULT_STRATEGY,DISABLED,4853,411,1.33,4.42
actions-bookmark-new.png,1,Z_FILTERED,DISABLED,4853,412,1.33,4.41
actions-bookmark-new.png,1,Z_RLE,DISABLED,4853,413,1.33,4.40
actions-bookmark-new.png,2,Z_RLE,DISABLED,4782,421,1.31,4.32
actions-bookmark-new.png,2,Z_DEFAULT_STRATEGY,DISABLED,4782,422,1.31,4.31
actions-bookmark-new.png,2,Z_HUFFMAN_ONLY,DISABLED,4782,425,1.31,4.28
actions-bookmark-new.png,2,Z_FILTERED,DISABLED,4782,426,1.31,4.27
actions-bookmark-new.png,2,Z_FIXED,DISABLED,4782,429,1.31,4.24
actions-bookmark-new.png,3,Z_DEFAULT_STRATEGY,DISABLED,4749,444,1.30,4.09
actions-bookmark-new.png,3,Z_RLE,DISABLED,4749,445,1.30,4.09
actions-bookmark-new.png,3,Z_FIXED,DISABLED,4749,450,1.30,4.04
actions-bookmark-new.png,3,Z_HUFFMAN_ONLY,DISABLED,4749,450,1.30,4.04
actions-bookmark-new.png,3,Z_FILTERED,DISABLED,4749,451,1.30,4.04
actions-bookmark-new.png,4,Z_DEFAULT_STRATEGY,DISABLED,4595,551,1.25,3.30
actions-bookmark-new.png,4,Z_RLE,DISABLED,4595,552,1.25,3.30
actions-bookmark-new.png,4,Z_HUFFMAN_ONLY,DISABLED,4595,555,1.25,3.28
actions-bookmark-new.png,4,Z_FIXED,DISABLED,4595,556,1.25,3.28
actions-bookmark-new.png,4,Z_FILTERED,DISABLED,4595,558,1.25,3.26
actions-bookmark-new.png,5,Z_FIXED,DISABLED,4567,643,1.25,2.83
actions-bookmark-new.png,5,Z_FILTERED,DISABLED,4567,645,1.25,2.82
actions-bookmark-new.png,5,Z_DEFAULT_STRATEGY,DISABLED,4567,646,1.25,2.82
actions-bookmark-new.png,5,Z_RLE,DISABLED,4567,648,1.25,2.81
actions-bookmark-new.png,5,Z_HUFFMAN_ONLY,DISABLED,4567,648,1.25,2.81
actions-bookmark-new.png,6,Z_RLE,DISABLED,4517,738,1.23,2.47
actions-bookmark-new.png,6,Z_FILTERED,DISABLED,4517,738,1.23,2.47
actions-bookmark-new.png,6,Z_HUFFMAN_ONLY,DISABLED,4517,742,1.23,2.45
actions-bookmark-new.png,6,Z_DEFAULT_STRATEGY,DISABLED,4517,743,1.23,2.45
actions-bookmark-new.png,6,Z_FIXED,DISABLED,4517,744,1.23,2.45
actions-bookmark-new.png,1,Z_RLE,ALL,4302,1050,1.17,1.73
